Timestamp,Location,PM2.5,PM10,NO2,NH3,SO2,CO,O3,City,AQI
02-06-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),18.27,55.5,,10.08,14.36,0.66,13.5,Mumbai,55.5
03-06-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),24.01,73.51,,8.84,16.79,0.65,13.62,Mumbai,73.51
04-06-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),26.08,80.39,4.71,8.3,17.91,0.72,14.17,Mumbai,80.39
05-06-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),20.53,59.81,37.88,9.11,16.75,0.75,8.69,Mumbai,59.81
06-06-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),23.41,71.22,36.19,,14.95,0.76,1.7,Mumbai,71.22
07-06-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),25.23,76.65,51.75,,14.68,0.75,2.11,Mumbai,76.65
08-06-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),22.94,72.02,51.98,232.56,14.87,0.78,1.84,Mumbai,72.02
09-06-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),17.84,42.09,,,14.62,0.83,2.11,Mumbai,42.09
10-06-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),16.86,34.9,,,14.6,0.88,2.45,Mumbai,44
11-06-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),16.26,38.58,,,15.29,0.82,9.05,Mumbai,41
12-06-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),15.2,41.35,,,14.4,0.72,10.25,Mumbai,41.35
13-06-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),12.93,34.92,,,14.25,0.7,10.71,Mumbai,35
14-06-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),13.08,35.23,,,14.49,0.78,11.01,Mumbai,39
15-06-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),13.95,39.84,,,14.93,0.85,11.14,Mumbai,42.5
16-06-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),18.11,48.34,,,14.67,0.77,11.37,Mumbai,48.34
17-06-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),20.44,50.82,,,14.09,0.66,11.48,Mumbai,34.06666667
18-06-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),15.7,43.16,,,14.11,0.78,11.4,Mumbai,43.16
19-06-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),18.12,39.69,,,15.03,0.84,11.28,Mumbai,42
20-06-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),16.14,38.67,6.53,,15.94,1,8.03,Mumbai,50
21-06-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),19,36.8,,,15.29,0.97,10.9,Mumbai,48.5
22-06-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),24.55,65.45,14.05,,15.97,1.15,10.93,Mumbai,65.45
23-06-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),21.77,57.22,24.35,,16.5,1.04,10.93,Mumbai,57.22
24-06-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),14.17,39.43,16.96,,15.39,0.69,11.03,Mumbai,39.43
25-06-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),13.06,37.54,28.6,,15.41,0.81,10.94,Mumbai,40.5
26-06-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),10.2,26.86,33.22,,14.87,0.61,11.09,Mumbai,41.525
27-06-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),10.72,25.71,32.62,,14.3,0.33,11.22,Mumbai,40.775
28-06-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),16.79,40.32,28.82,,13.99,0.32,11.48,Mumbai,40.32
29-06-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),19.64,53.53,23.89,,13.97,0.3,11.51,Mumbai,53.53
30-06-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),17.55,51.16,25.88,,13.65,0.27,11.82,Mumbai,51.16
01-07-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),19.08,57.36,38.37,,12.89,0.21,11.86,Mumbai,57.36
02-07-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),19.08,54.04,30.78,2.03,12.54,0.23,12.24,Mumbai,54.04
03-07-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),18.28,58.8,8.21,1.77,12.06,0.16,12.36,Mumbai,58.8
04-07-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),17.32,53.49,9.07,1.96,12.11,0.18,12.49,Mumbai,53.49
05-07-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),18.51,56.13,9.99,2.16,12.32,0.2,12.62,Mumbai,56.13
06-07-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),22.44,60.39,10.19,2.2,12.27,0.2,12.74,Mumbai,60.39
07-07-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),18.55,49.31,12.21,2.63,12.44,0.24,13.32,Mumbai,49.31
08-07-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),14.41,36.22,16.38,3.53,13.08,0.32,13.78,Mumbai,36.22
09-07-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),16.12,37.05,15.73,3.39,13.96,0.31,13.43,Mumbai,37.05
10-07-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),15.7,50.68,18.52,3.99,14.74,0.36,0.13,Mumbai,26.16666667
11-07-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),14.94,39.49,17.62,3.8,14.52,0.35,0.81,Mumbai,39.49
12-07-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),16.2,39.78,16.96,3.66,14.77,0.33,1.23,Mumbai,39.78
13-07-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),11.98,32.61,13.79,2.98,14.12,0.27,6,Mumbai,32.61
14-07-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),16.59,51.08,16.07,3.47,13.76,0.32,2.92,Mumbai,51.08
15-07-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),17.97,48.74,19.89,4.29,14.7,0.39,10.03,Mumbai,48.74
16-07-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),13.69,44.97,16.1,3.47,14.51,0.32,12.15,Mumbai,44.97
17-07-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),12.92,42.37,14.96,3.22,14.17,0.29,12.64,Mumbai,42.37
18-07-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),10.32,24,16.03,3.46,13.68,0.31,12.76,Mumbai,24
19-07-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),12.73,37.63,13.35,2.88,13.08,0.26,12.67,Mumbai,37.63
20-07-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),12.7,33.28,12.65,2.73,12.76,0.25,12.81,Mumbai,33.28
21-07-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),10.17,27.1,12.53,2.7,12.36,0.25,12.41,Mumbai,27.1
22-07-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),13.61,40.2,12.32,2.66,12.09,0.24,10.54,Mumbai,40.2
23-07-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),14.34,41.35,13.73,2.96,12.27,0.27,7.36,Mumbai,41.35
24-07-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),16.4,47.77,13.2,2.85,12.36,0.26,2.95,Mumbai,47.77
25-07-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),15.83,42.59,14.4,3.11,13.25,0.28,0.58,Mumbai,42.59
26-07-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),19.73,59.43,12.58,2.71,12.91,0.25,7.68,Mumbai,59.43
27-07-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),19.8,63.16,12.96,2.8,13.78,0.25,8.83,Mumbai,63.16
28-07-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),25.74,74.58,15.29,3.3,12.45,0.3,8.64,Mumbai,74.58
29-07-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),23.67,65.94,14.68,3.17,12.5,0.29,,Mumbai,65.94
30-07-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),21.15,66.11,11.63,2.51,12.24,0.23,,Mumbai,66.11
31-07-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),17.77,63.89,10.94,2.36,12.11,0.21,,Mumbai,63.89
01-08-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),17.48,64.97,9.96,2.15,11.8,0.19,,Mumbai,64.97
02-08-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),13.76,41.51,9.72,2.1,12.03,0.19,,Mumbai,41.51
03-08-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),14.56,42.9,9.46,2.04,11.87,0.19,,Mumbai,42.9
04-08-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),15.72,46.79,9.07,1.96,11.85,0.18,,Mumbai,46.79
05-08-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),15.62,47.82,10.25,2.21,11.86,0.2,,Mumbai,47.82
06-08-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),14.43,48.32,12.55,2.71,12.4,0.25,,Mumbai,48.32
07-08-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),11.64,37.2,12.5,2.7,12.75,0.25,,Mumbai,37.2
08-08-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),17.64,70.09,10.01,2.16,11.94,0.2,,Mumbai,70.09
09-08-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),15.19,55.07,11.03,2.38,12.14,0.22,22.21,Mumbai,55.07
10-08-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),13.49,48.16,12.8,2.76,12.59,0.25,22.24,Mumbai,48.16
11-08-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),12.65,43.62,11.25,2.43,12.71,0.22,22.06,Mumbai,43.62
12-08-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),17.23,69.53,10.83,2.34,12.42,0.21,22.13,Mumbai,69.53
13-08-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),17.99,64.43,12.37,2.67,13.46,0.25,22.26,Mumbai,64.43
14-08-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),21.21,91.11,14.88,3.21,14.91,0.29,22.33,Mumbai,91.11
15-08-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),18.67,82.38,14.09,3.04,15.89,0.28,22.29,Mumbai,82.38
16-08-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),19.42,81.75,14.35,3.1,23.28,0.28,22.26,Mumbai,81.75
17-08-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),20.28,80.01,13.93,3,25.76,0.27,22.35,Mumbai,80.01
18-08-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),23.69,96.71,14.11,3.04,19.15,0.28,22.17,Mumbai,96.71
19-08-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),24.71,83.12,16.89,3.64,28.67,0.33,22.12,Mumbai,83.12
20-08-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),20.42,44.79,21.82,4.71,37.89,0.43,22.46,Mumbai,47.3625
21-08-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),25.79,65.95,21.79,4.7,21.37,0.43,22.37,Mumbai,65.95
22-08-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),22.47,63.52,20.17,4.35,19.04,0.39,22.33,Mumbai,63.52
23-08-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),16.15,38.97,14.27,3.08,15.92,0.28,27.72,Mumbai,38.97
24-08-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),13.72,26.69,24.81,5.35,21.2,0.5,31.28,Mumbai,31.28
25-08-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),13.48,31.34,11.47,2.47,10.47,0.22,28.35,Mumbai,31.34
26-08-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),16.43,40.19,11.07,2.39,8.92,0.22,7.33,Mumbai,40.19
27-08-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),13.21,34.8,10.27,2.22,8.41,0.2,7.38,Mumbai,34.8
28-08-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),16.61,40.53,9.9,2.14,7.83,0.19,7.3,Mumbai,40.53
29-08-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),16.06,42.31,9.92,2.14,7.29,0.19,7.16,Mumbai,42.31
30-08-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),15.94,48.43,36.52,7.88,20.47,0.71,7.3,Mumbai,48.43
31-08-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),14.01,29.24,10.48,2.26,26.51,0.21,7.5,Mumbai,33.1375
01-09-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),,,7.56,1.63,8.3,0.15,7.16,Mumbai,10.375
02-09-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),23.93,65.36,14.83,3.2,14.54,0.29,7.29,Mumbai,65.36
03-09-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),19.16,52.7,6.37,1.37,8.49,0.12,7.43,Mumbai,52.7
04-09-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),19.03,47.73,6.75,1.46,7.75,0.13,7.18,Mumbai,47.73
05-09-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),16.31,41.84,6.83,1.47,7.57,0.13,7.28,Mumbai,41.84
06-09-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),17.5,53.03,6.54,1.41,7.09,0.13,7.51,Mumbai,53.03
07-09-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),14.93,44.93,6.37,1.37,6.76,0.12,7.23,Mumbai,44.93
08-09-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),14.88,46.58,6.08,1.31,6.48,0.12,7.24,Mumbai,46.58
09-09-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),10.62,41.1,6.91,1.49,6.59,0.14,7.25,Mumbai,41.1
10-09-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),13.18,38.59,6.34,1.37,7.97,0.12,7.37,Mumbai,38.59
11-09-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),14.69,44.87,7.51,1.62,7.94,0.15,7.15,Mumbai,44.87
12-09-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),18.28,52.37,6.49,1.4,7.57,0.13,7.45,Mumbai,52.37
13-09-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),19.37,56.82,5.81,1.25,6.9,0.11,7.31,Mumbai,56.82
14-09-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),15.1,52.2,7.08,1.53,6.69,0.14,7.34,Mumbai,52.2
15-09-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),22.73,53.25,10.61,2.29,7.05,0.21,7.35,Mumbai,53.25
16-09-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),27.11,77.05,12.41,2.68,7.4,0.24,7.5,Mumbai,77.05
17-09-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),23.57,75.8,10.93,2.36,7.55,0.21,7.22,Mumbai,75.8
18-09-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),30.96,86.18,10.27,2.21,7.59,0.2,7.27,Mumbai,86.18
19-09-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),29.95,91.73,8.89,1.92,7.1,0.17,7.13,Mumbai,91.73
20-09-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),31.53,90.18,10.3,2.22,7.35,0.2,7.34,Mumbai,90.18
21-09-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),23.02,78.79,8.7,1.88,7,0.17,7.33,Mumbai,78.79
22-09-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),24.95,84.08,8.22,1.77,6.8,0.16,7.21,Mumbai,84.08
23-09-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),29.47,84.07,8.85,1.91,6.19,0.17,7.46,Mumbai,84.07
24-09-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),14.8,43.67,9.29,2,7.31,0.18,7.46,Mumbai,43.67
25-09-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),12.52,34.18,10.05,2.17,8.19,0.2,7.3,Mumbai,34.18
26-09-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),10.69,31.71,9.96,2.15,7.04,0.2,7.23,Mumbai,31.71
27-09-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),7.88,24.04,8.21,1.77,6.79,0.16,7.28,Mumbai,24.04
28-09-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),8.19,25.96,8.48,1.83,6.5,0.17,7.39,Mumbai,25.96
29-09-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),10.87,36,9.2,1.98,6.44,0.18,7.35,Mumbai,36
30-09-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),21.51,63.28,13.9,3,7.15,0.27,7.3,Mumbai,63.28
01-10-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),23,109.97,13.58,2.93,7.2,0.27,7.38,Mumbai,106.9599329
02-10-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),23,121.07,12.94,2.79,7.22,0.25,7.36,Mumbai,114.3351007
03-10-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),23,75.88,8.52,1.84,6.81,0.17,7.32,Mumbai,75.88
04-10-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),23,69.25,8.29,1.79,6.75,0.16,7.43,Mumbai,69.25
05-10-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),23,67.95,9.57,2.06,6.89,0.19,7.29,Mumbai,67.95
06-10-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),23,80.6,11.81,2.55,7.06,0.23,7.38,Mumbai,80.6
07-10-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),23,124.29,15.09,3.25,7.4,0.3,7.31,Mumbai,116.4745638
08-10-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),22.63,122.97,15.51,3.35,7.82,0.3,7.29,Mumbai,115.5975168
09-10-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),17.6,53.79,13.35,2.88,7.63,0.26,7.4,Mumbai,53.79
10-10-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),17.6,47.24,12.17,2.63,7.4,0.24,7.37,Mumbai,47.24
11-10-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),14.29,47.37,11.29,2.43,7.13,0.22,7.36,Mumbai,47.37
12-10-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),12.65,51.96,12.53,2.7,7.27,0.25,7.38,Mumbai,51.96
13-10-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),12.6,62.97,13.74,2.96,7.13,0.27,7.14,Mumbai,62.97
14-10-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),13.21,53.14,11.86,2.56,7.35,0.23,7.3,Mumbai,53.14
15-10-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),13.15,59.4,12.24,2.64,7.67,0.24,7.36,Mumbai,59.4
16-10-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),15.87,80.66,15.34,3.31,8.06,0.3,7.33,Mumbai,80.66
17-10-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),16.3,86.5,14.96,3.23,7.96,0.28,7.44,Mumbai,86.5
18-10-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),13.5,67.76,10.47,2.26,7.52,0.21,7.39,Mumbai,67.76
19-10-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),11.24,43.31,10.91,2.35,7.52,0.21,7.26,Mumbai,43.31
20-10-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),12.44,54.6,10.81,2.33,7.18,0.21,7.34,Mumbai,54.6
21-10-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),11.62,54.93,10.83,2.34,6.87,0.21,7.2,Mumbai,54.93
22-10-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),13.96,77.83,80.2,17.3,63.95,1.56,7.69,Mumbai,79.83461538
23-10-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),20.8,117.29,75.97,16.39,161.2,1.49,7.69,Mumbai,127.5545151
24-10-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),18.2,102.84,12.31,2.65,,0.24,7.31,Mumbai,102.2225503
25-10-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),19.01,120.97,12.62,2.72,,0.24,7.42,Mumbai,114.2686577
26-10-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),20.31,127.96,17.82,3.84,11.02,0.34,7.25,Mumbai,118.9130201
27-10-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),21,121.1,20.22,4.36,11.43,0.4,7.3,Mumbai,114.3550336
28-10-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),19.96,110.94,19.29,4.16,11.48,0.38,7.36,Mumbai,107.6044295
29-10-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),16.5,87.22,15.29,3.3,11.69,0.3,7.29,Mumbai,87.22
30-10-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),19.92,109.05,17.4,3.75,11.8,0.34,7.26,Mumbai,106.3486577
31-10-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),24.17,100.08,21.54,19.67,12.88,0.45,12.1,Mumbai,40.28333333
01-11-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),24.49,108.98,16.07,3.47,12.22,0.32,7.28,Mumbai,106.3021477
02-11-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),34.76,166.46,17.59,3.79,12.05,0.34,7.32,Mumbai,144.493557
03-11-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),24.56,127.88,16.16,3.48,11.77,0.32,7.18,Mumbai,118.8598658
04-11-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),27.92,142.82,17.27,3.73,11.7,0.34,7.15,Mumbai,128.786443
05-11-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),24.61,146.36,17.15,3.7,11.68,0.34,7.26,Mumbai,131.1385235
06-11-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),24.61,155.05,17.65,3.81,12.15,0.35,7.23,Mumbai,136.9124161
07-11-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),23.79,155.11,18.23,3.93,11.76,0.36,7.26,Mumbai,136.9522819
08-11-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),25.15,191.78,19.16,4.13,11.92,0.38,7.22,Mumbai,161.3169128
09-11-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),30.17,163.66,18.18,3.92,11.77,0.36,7.36,Mumbai,142.6331544
10-11-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),34,137.17,17.43,3.76,11.47,0.34,7.36,Mumbai,125.0324161
11-11-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),34.37,134.83,16.52,3.56,11.15,0.32,7.26,Mumbai,123.477651
12-11-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),34.86,141.83,17.19,3.71,11.14,0.34,7.4,Mumbai,128.1286577
13-11-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),32.42,128.63,17.41,3.76,11.39,0.34,7.34,Mumbai,119.3581879
14-11-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),33.68,141.95,19.05,4.11,11.81,0.38,7.46,Mumbai,128.2083893
15-11-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),33.6,132.27,19.49,4.2,12.17,0.38,7.31,Mumbai,121.7767114
16-11-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),37.11,150.66,19.56,4.22,11.37,0.38,7.28,Mumbai,133.9955705
17-11-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),34.74,132.19,18.01,3.88,11.23,0.35,7.23,Mumbai,121.723557
18-11-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),31.89,129.24,17.14,3.7,11.22,0.34,7.43,Mumbai,119.7634899
19-11-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),32.31,129.93,18.11,3.9,11.31,0.36,7.26,Mumbai,120.2219463
20-11-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),32.1,122.22,15.52,3.35,11.6,0.3,7.64,Mumbai,115.0991946
21-11-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),35.13,139.27,17.65,3.81,11.75,0.35,7.66,Mumbai,126.4277181
22-11-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),38.54,159.66,19.87,4.28,11.85,0.39,7.83,Mumbai,139.9754362
23-11-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),41.4,173.85,23.7,5.11,12.36,0.47,7.74,Mumbai,149.4036913
24-11-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),41.42,169.14,22.65,4.89,12.38,0.44,7.74,Mumbai,146.2742282
25-11-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),38.68,158.28,20.02,4.32,12.38,0.39,7.57,Mumbai,139.0585235
26-11-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),33.99,138.89,17.78,3.83,12.61,0.35,7.66,Mumbai,126.1752349
27-11-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),32.04,131.5,16.46,3.55,13.08,0.32,7.55,Mumbai,121.2651007
28-11-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),31.59,133.69,16.3,3.51,13.39,0.32,7.76,Mumbai,122.7202013
29-11-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),30.81,125.58,16.87,3.64,14.34,0.33,7.66,Mumbai,117.3316779
30-11-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),33.21,134.71,19.55,4.22,15.82,0.38,7.32,Mumbai,123.3979195
01-12-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),36.31,142.35,20.8,4.49,14.16,0.41,7.26,Mumbai,128.4741611
02-12-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),37.07,150.92,22.11,4.77,13.33,0.43,7.17,Mumbai,134.1683221
03-12-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),32.21,117.41,18.26,3.94,12.98,0.36,7.3,Mumbai,111.9032886
04-12-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),32.33,131.41,18.15,3.91,13.01,0.36,7.37,Mumbai,121.205302
05-12-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),34.02,133.64,20.17,4.35,12.99,0.4,7.13,Mumbai,122.6869799
06-12-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),36.25,154.77,23.45,5.06,15.39,0.46,7.28,Mumbai,136.7263758
07-12-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),33.25,149.96,19.45,4.19,15.87,0.38,7.34,Mumbai,133.5304698
08-12-2024,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),31.43,135.8,19.1,4.12,14.79,0.38,7.13,Mumbai,124.1221477
